TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES",SKU
"Climbing Rose 'Raspberry Cream Twirl' Starter Plant Fragrant Pink with White Purple Streaks Almost Thornless---Gorgeous!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live starter plant that is 3"" - 6"" tall and growing quickly in a quart pot! This climber is so pretty!! In Spring, it is covered with large, lightly fragrant cup-like flowers  that are pink with white and purple streaks in color!! It is almost thornless, so it's great to climb in high traffic areas!! Great for fresh and dried arrangements!!

Common Name: 'Raspberry Cream Twirl' Climbing Rose
Botanical Name: Rosa 'Meileratol'
Hardiness Zones: 6 - 9
Bloom Time: Spring
Sunlight: Full sun
Soil Requirements: Moist, well drained soil
Mature Size: 10' to 11' tall and 4' to 5' wide
Bloom Color: Pink with white and purple streaks
Evergreen or Deciduous: Deciduous",27.9,USD,8,"multi_colored_flower,dramatic_flowers,lightly_fragrant,easy_to_grow,few_thorns,attracts_pollinators,cottage_garden,climbs_pillars,high_traffic_plant,large_flowers,showy_flowers,reblooming_rose,cut_flowers","plant,soil,poly bag",https://i.etsystatic.com/20088520/r/il/a51bc1/6733642065/il_fullxfull.6733642065_7y1e.jpg,https://i.etsystatic.com/20088520/r/il/125187/8204002197/il_fullxfull.8204002197_56kk.jpg,https://i.etsystatic.com/20088520/r/il/ca21fa/6685604662/il_fullxfull.6685604662_ij9k.jpg,https://i.etsystatic.com/20088520/r/il/b0e1a0/6733641587/il_fullxfull.6733641587_aznc.jpg,,,,,,,,,,,,,
"Knockout Rose 'Orange Glow' Starter Plant Semi-Double Flowers---Beautiful!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live starter plant that is 3"" - 6"" tall and growing quickly in a quart pot! This variety is a highly disease-resistant, low maintenance shrub rose. It has double-petaled orange flowers that bloom continuously from spring until frost and don't require deadheading!!

Common Name: 'Orange Glow'  Knockout Rose
Botanical Name: Rosa 'Radslam' PP 35,826
Hardiness Zones: 4 - 10
Bloom Time: Spring, Summer, Fall
Sunlight: Full sun
Soil Requirements: Moist, well drained soil
Mature Size: 3' to 4' tall and wide
Bloom Color: Orange suffused with coral, yellow, and pink
Evergreen or Deciduous: Deciduous",25.9,USD,4,"shrub_rose,long_bloom_time,showy_flowers,cut_flowers,container_garden,garden_border,flowering_hedge,low_hedge,bushy_rose,fast_growing,low_maintenance,self_deadheading,disease_resistant",,https://i.etsystatic.com/20088520/r/il/977607/8001586156/il_fullxfull.8001586156_tgy5.jpg,https://i.etsystatic.com/20088520/r/il/bc9b8c/8072466280/il_fullxfull.8072466280_jlsx.jpg,https://i.etsystatic.com/20088520/r/il/97fbd1/8001589288/il_fullxfull.8001589288_6pol.jpg,,,,,,,,,,,,,,
"Hardy Hibiscus moscheutos 'Luna Red' Perennial Live Plant Huge Red Flowers--Gorgeous!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live very large plant that is 8""- 12"" tall and growing! This beautiful variety comes back year after year and produce large red flowers in Summer and Fall...did I say the flowers are huge? The plant will die back to the ground in Winter and can be a little slow to make an appearance in Spring, but it's well worth the wait! Make your landscape the talk of the neighborhood with these beauties!


Common Name: 'Luna Red' Hardy Hibiscus
Botanical Name: Hibiscus moscheutos
Hardiness Zones: 5 - 9
Bloom Time: Summer to Fall
Sunlight: Full sun
Soil Requirements: Moist, well drained soil
Mature Size: 2' to 3' tall and 1' to 2' wide
Bloom Color: Red
Deciduous or Evergreen: Deciduous....dies back to the ground in Winter",24.75,USD,6,"red_flower,large_flower,easy_care,urban_garden,cottage_garden,pollinator_plant,attracts_butterflies,tropical_look,showy_flowers,container_plant,border_plant,specimen_plant,hummingbirds_love","plant,soil,poly bag",https://i.etsystatic.com/20088520/r/il/5e1f88/4923228824/il_fullxfull.4923228824_8lwc.jpg,https://i.etsystatic.com/20088520/r/il/c1a335/8199961961/il_fullxfull.8199961961_8sq0.jpg,https://i.etsystatic.com/20088520/r/il/f0a29e/3926200274/il_fullxfull.3926200274_1b89.jpg,,,,,,,,,,,,,,
"Hardy Hibiscus moscheutos 'Luna Pink Swirl' Shrubby Perennial Live Plant Huge Pink & White Flowers--Gorgeous!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA!!
***WE DO NOT SHIP TO PO BOXES***
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live plant that is 6""- 8"" tall and growing! This beautiful variety comes back year after year and produce large pink flowers with white streaks in Summer and Fall...did I say the flowers are huge? The flowers measure a whopping 8"" across! The plant will die back to the ground in Winter and can be a little slow to make an appearance in Spring, but it's well worth the wait! Make your landscape the talk of the neighborhood with these beauties!

Common Name: 'Luna Pink Swirl' Hardy Hibiscus
Botanical Name: Hibiscus moscheutos
Hardiness Zones: 5 - 9
Bloom Time: Summer to Fall
Sunlight: Full sun
Soil Requirements: Moist, well drained soil
Mature Size: 2' to 3' tall and 2' to 3' wide
Bloom Color: Pink with white streaks
Deciduous or Evergreen: Deciduous....dies back to the ground in Winter",24.75,USD,6,"large_flower,easy_care,urban_garden,cottage_garden,pollinator_plant,attracts_butterflies,tropical_look,showy_flowers,container_plant,border_plant,pond_border,hummingbirds_love,specimen_plant","plant,soil,poly bag",https://i.etsystatic.com/20088520/r/il/51fad8/3927417856/il_fullxfull.3927417856_9ab5.jpg,https://i.etsystatic.com/20088520/r/il/68ecf1/8199967605/il_fullxfull.8199967605_tk2v.jpg,https://i.etsystatic.com/20088520/r/il/b7cd43/4018346765/il_fullxfull.4018346765_enw4.jpg,,,,,,,,,,,,,,
"Japanese Maple 'Inaba Shidare' Acer palmatum dissectum Live High Graft Tree Dwarf Red Laceleaf Weeping---Stunning!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live high grafted tree that is 8""- 10"" tall. Another beautiful dwarf red laceleaf weeping cultivar! This cultivar is widely considered one of the best cascading, laceleaf Japanese maples you can grow. The name translates beautifully from Japanese as ""leaves like a cascading rice tassel,"" which perfectly describes its weeping habit. What makes this specific cultivar stand out from other red dissectums (like 'Tamukeyama' or 'Crimson Queen') is its exceptional color retention and slightly more robust, upright-then-weeping growth pattern.

Foliage: It features large, deeply divided, intricate lace-like leaves. The color emerges as a brilliant, deep purple-red in the spring.

Summer Heat Resistance: While many red Japanese maples ""green out"" or scorch during hot summer months, 'Inaba shidare' holds onto its dark burgundy-purple hues remarkably well, even in full sun.

Autumn Show: In the fall, the dark canopy shifts dramatically into a fiery, bright crimson-red.

Growth Habit: It forms a cascading mound that tends to grow slightly taller and faster than other weeping varieties, giving it a strong architectural presence in landscapes or large containers.

Mature Size: 6 to 10 feet tall and 8 to 12 feet wide
Sun Exposure: Full sun to partial shade (performs best with afternoon shade in hot climates)
Soil Requirements: Moist, well-drained, slightly acidic soil; intolerant of wet feet

Common Name: 'Inaba Shidare' Japanese Maple
Botanical Name: Acer palmatum dissectum
Hardiness Zones: 5 - 9
Bloom Time: N/A
Sunlight: Full sun/part shade
Soil Requirements: Moist, well drained soil
Mature Size: 6' to 10' tall and 8' to 12' wide
Bloom Color: N/A
Deciduous or Evergreen: Deciduous",32.95,USD,1,"Japanese_Maple,ornamental_tree,fine_textured_leaf,unique_leaves,dramatic_leaf_color,Fall_color,easy_to_grow,small_spaces,container_tree,bonsai_tree,graceful_form,patio_plant,courtyard_garden","plant,pot,soil",https://i.etsystatic.com/20088520/r/il/65ef91/5871687903/il_fullxfull.5871687903_bwb5.jpg,https://i.etsystatic.com/20088520/r/il/17df98/8192462159/il_fullxfull.8192462159_6c8m.jpg,https://i.etsystatic.com/20088520/r/il/013d5c/5823596492/il_fullxfull.5823596492_4l2g.jpg,,,,,,,,,,,,,,
"Japanese Flowering Quince 'Texas Scarlet' Chaenomeles x Superba Live Plant Scarlet Red Flowers---Stunning!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
***WE DO NOT SHIP TO PO BOXES***
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live plant that is 6"" - 10"" tall. This beautiful shrub explodes with scarlet red flowers in early Spring before the leaves appear! It has glossy green leaves and the flowers turn into fragrant greenish yellow fruits that are edible, but not directly off the plant. They are much better used in jelly and preserves. Just be careful when you pick the fruit since this shrub is thorny!!

Common Name: 'Texas Scarlet' Flowering Quince
Botanical Name: Chaenomeles x superba
Hardiness Zones: 5 - 9
Bloom Time: Spring
Sunlight: Full sun/part shade
Soil Requirements: Moist, well drained soil
Mature Size: 3' to 4' tall and 4' to 5' wide
Bloom Color: Red
Deciduous or Evergreen: Deciduous",24.85,USD,8,"cottage_garden,Spring_flowers,edible_fruit,brilliant_color,attracts_birds,wildlife_habitat,informal_garden,easy_to_grow,attracts_pollinators,showy_flowers,informal_hedge,low_maintenance,specimen_plant","plant,soil,poly bag",https://i.etsystatic.com/20088520/r/il/3c36da/5779350311/il_fullxfull.5779350311_pipu.jpg,https://i.etsystatic.com/20088520/r/il/bfdd7d/8049265569/il_fullxfull.8049265569_d8x6.jpg,https://i.etsystatic.com/20088520/r/il/82907d/5731277080/il_fullxfull.5731277080_srxc.jpg,,,,,,,,,,,,,,
"Arborose Honeymoon Climbing Rose Starter Plant: Fragrant White Flowers","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live starter plant that is 3"" - 6"" tall and growing quickly in a quart pot! This is another beautiful climbing Rose that is very robust and winter-hardy! In Spring, it starts blooming with fragrant (Old Rose, Sweet) flowers that are white! It also blooms continuously through Summer and well into Fall! It is mostly used as a climbing arbors, trellis, fences and pergolas. 

Common Name: 'Arborose Honeymoon' Climbing Rose
Botanical Name: Rosa 'KORhemtra' PP 26,166
Hardiness Zones: 5 - 9
Bloom Time: Spring through Fall
Sunlight: Full sun
Soil Requirements: Moist, well drained soil
Mature Size: 7' tall and 3' to 4' wide
Bloom Color: White
Evergreen or Deciduous: Deciduous",27.9,USD,7,"continuous_blooms,reblooming_rose,showy_flowers,cut_flowers,repeat_bloomer,heirloom_rose,large_flowers,flowering_hedge,medium_climber,fast_growing,fragrant,arbor_rose,full_sun",,https://i.etsystatic.com/20088520/r/il/5f7449/8001007684/il_fullxfull.8001007684_7ujv.jpg,https://i.etsystatic.com/20088520/r/il/419dbc/8156088582/il_fullxfull.8156088582_ffjt.jpg,,,,,,,,,,,,,,,
"Hardy Hibiscus moscheutos 'Luna White' Shrubby Perennial Live Plant Huge White Flower Red Eye--Gorgeous!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live plant that is 8"" - 12"" tall and growing! This beautiful variety comes back year after year and produce large white flowers with a red eye in Summer and Fall...did I say the flowers are huge? The flowers measure a whopping 8"" across! The plant will die back to the ground in Winter and can be a little slow to make an appearance in Spring, but it's well worth the wait! Make your landscape the talk of the neighborhood with these beauties!

Common Name: 'Luna White' Hardy Hibiscus
Botanical Name: Hibiscus moscheutos
Hardiness Zones: 5 - 9
Bloom Time: Summer to Fall
Sunlight: Full sun
Soil Requirements: Moist, well drained soil
Mature Size: 2' to 3' tall and 1' to 2' wide
Bloom Color: White with a red eye
Deciduous or Evergreen: Herbaceous perennial that dies back to the ground in Winter",24.75,USD,6,"large_flower,white_flower,easy_care,urban_garden,cottage_garden,pollinator_plant,attracts_butterflies,tropical_look,showy_flowers,hummingbirds_love,container_plant,border_plant,specimen_plant","plant,soil,poly bag",https://i.etsystatic.com/20088520/r/il/01849c/3926248632/il_fullxfull.3926248632_cuin.jpg,https://i.etsystatic.com/20088520/r/il/2a7538/8199966189/il_fullxfull.8199966189_i7hh.jpg,https://i.etsystatic.com/20088520/r/il/10ef58/5969646570/il_fullxfull.5969646570_dliy.jpg,,,,,,,,,,,,,,
"Climbing Rose Eden 'Pretty In Pink' Starter Plant Large Fragrant Dark Pink Flowers---Stunning!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live starter plant that is 3"" - 6"" tall and growing quickly in a quart pot! This climber is an absolute stunner!! In Spring, it is covered with large, full and lightly fragrant flowers that have 40+ fragrant petals per bloom that are dark pink in color!! It will rebloom throughout the season and looks beautiful climbing a fence or arbor!! Great for fresh and dried arrangements!!

Common Name: Eden 'Pretty in Pink' Climbing Rose
Botanical Name: Rosa 'Margaret Mae'
Hardiness Zones: 5 - 9
Bloom Time: Spring
Sunlight: Full sun
Soil Requirements: Moist, well drained soil
Mature Size: 10' to 11' tall and 6' wide
Bloom Color: Dark pink
Evergreen or Deciduous: Deciduous",27.9,USD,5,"climbing_rose,fragrant_flowers,showy_flowers,cottage_garden,reblooming_rose,climbs_fences,easy_to_grow,attracts_pollinators,arbor_rose,large_flowers,fast_growing,disease_resistant,climbs_walls","plant,soil,poly bag",https://i.etsystatic.com/20088520/r/il/6b539d/6685612874/il_fullxfull.6685612874_rd6p.jpg,https://i.etsystatic.com/20088520/r/il/603f43/8156081380/il_fullxfull.8156081380_tuvy.jpg,https://i.etsystatic.com/20088520/r/il/6bbbd3/6733651069/il_fullxfull.6733651069_8y73.jpg,https://i.etsystatic.com/20088520/r/il/282842/6685613820/il_fullxfull.6685613820_1bn4.jpg,https://i.etsystatic.com/20088520/r/il/f4a17b/6685614248/il_fullxfull.6685614248_jczy.jpg,,,,,,,,,,,,
"Scarlet Curls Willow Starter Plant: Wavy Branches, Curly Leaves, Red Bark (2 1/2"" Pot)","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live starter plant that is 3""- 4"" tall! This is a great ornamental shrub that offers year round visual interest! It grows in a compact form and has wavy branches and curly leaves that make it a stand out shrub! In Winter it really puts on a show when the bark turns to red! The branches are great to use in flower arrangements and the dried branches are pretty too!!

Common Name: 'Scarlet Curls' Willow
Botanical Name: Salix matsudana x S. alba
Hardiness Zones: 5 - 8
Bloom Time: N/A
Sunlight: Full sun
Soil Requirements: Moist, well drained soil
Mature Size: 25' to 35' tall and 15' to 25' wide
Bloom Color: N/A
Deciduous or Evergreen: Deciduous",16.85,USD,4,"easy_to_grow,low_maintenance,floral_arrangements,all_season_interest,unique_leaves,unusual_bark_color,specimen_tree,ornamental_shrub,colorful_branches,drought_tolerant,twisted_twigs,cut_flowers,sunny_border",,https://i.etsystatic.com/20088520/r/il/99a6ce/7976976389/il_fullxfull.7976976389_d4hp.jpg,https://i.etsystatic.com/20088520/r/il/9770ef/7929034362/il_fullxfull.7929034362_r25y.jpg,https://i.etsystatic.com/20088520/r/il/60962e/6344199744/il_fullxfull.6344199744_l7ou.jpg,,,,,,,,,,,,,,
"Firewitch Dianthus Live Plant Perennial Fragrant Pink Flowers---Beautiful!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA!!
***WE CANNOT SHIP TO P.O. BOXES!!!***
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live plant that is 2""- 3"" tall and growing! This is a great low maintenance pink flowering perennial!! Starting in Spring, it explodes with fragrant brilliant magenta-pink flowers that make a nice contrast against the green foliage!! It continues to bloom in Summer for even more color in your garden!! Great for cut flowers and in containers too!!

Common Name: 'Firewitch' Dianthus
Botanical Name: Dianthus gratianopolitanus
Hardiness Zones: 3 - 9
Bloom Time: Spring
Sunlight: Full sun/ part sun
Soil Requirements: Moist, well drained soil
Mature Size: 8"" tall and 12"" to 18"" wide
Bloom Color: Magenta-Pink (fragrant)
Deciduous or Evergreen: Herbaceous perennial",18.4,USD,3,"showy_flowers,easy_to_grow,low_maintenance,cottage_garden,container_garden,cut_flowers,fragrant_flowers,groundcover_plant,drought_tolerant,deer_resistant,long_bloom_time,compact_form,edging_plant",,https://i.etsystatic.com/20088520/r/il/50ab60/8120461925/il_fullxfull.8120461925_szpz.jpg,https://i.etsystatic.com/20088520/r/il/955b13/8072537206/il_fullxfull.8072537206_iqzq.jpg,,,,,,,,,,,,,,,
"Arborose Florentina Climbing Rose Starter Plant: Fragrant Bright Red Flowers","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live starter plant that is 3"" - 6"" tall and growing quickly in a quart pot! This is another beautiful climbing Rose that is very robust and winter-hardy! In Spring, it starts blooming with moderately fragrant flowers that are bright red! It also blooms continuously through Summer and well into Fall! It is mostly used as a climbing arbors, trellis, fences and pergolas. 

Common Name: 'Arborose Florentina' Climbing Rose
Botanical Name: Rosa 'KORtrameilo' PP 24,196
Hardiness Zones: 5 - 9
Bloom Time: Spring through Fall
Sunlight: Full sun
Soil Requirements: Moist, well drained soil
Mature Size: 7' tall and 3' to 4' wide
Bloom Color: Bright red
Evergreen or Deciduous: Deciduous",27.9,USD,4,"continuous_blooms,reblooming_rose,showy_flowers,cut_flowers,repeat_bloomer,heirloom_rose,large_flowers,flowering_hedge,medium_climber,fast_growing,fragrant,arbor_rose,full_sun",,https://i.etsystatic.com/20088520/r/il/096eed/8000983218/il_fullxfull.8000983218_smqy.jpg,https://i.etsystatic.com/20088520/r/il/a00a72/8156085944/il_fullxfull.8156085944_kndv.jpg,https://i.etsystatic.com/20088520/r/il/b746fd/8000984558/il_fullxfull.8000984558_gdxj.jpg,,,,,,,,,,,,,,
"Fig ""Brown Turkey"" Ficus carica Live Plant Perennial Tree Self Pollinating Produces Fruit---Yummy!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live plant that is 6""-8"" tall. If you are looking for a Fig that will grow in a colder area, this is the one!! Even better, it is self-pollinating so you don't need more than one!! It has deep green unique 3 lobed leaves that look great and you can start enjoying a small crop of fruit the first year! In Summer, the fruit starts to ripen and is deep purple which adds to its visual interest! These are great to use as a specimen plant and can also be used in containers!!

Common Name: ""Brown Turkey"" Fig
Botanical Name: Ficus carica
Hardiness Zones: 6 - 9
Bloom Time: N/A
Sunlight: Full sun
Soil Requirements: Moist, well drained soil
Mature Size: 20' to 30' tall wide
Bloom Color: Edible Fruit
Deciduous or Evergreen: Deciduous",22.95,USD,5,"low_maintenance,cottage_garden,edible,unique,self_pollinating,cold_hardy,easy_to_grow,specimen_plant,container_plant,disease_resistant,pest_resistant,drought_tolerant,sweet_fruit","plant,soil,Poly Bag",https://i.etsystatic.com/20088520/r/il/393610/8100726769/il_fullxfull.8100726769_iwj2.jpg,https://i.etsystatic.com/20088520/r/il/93fa90/8052809406/il_fullxfull.8052809406_s8vg.jpg,https://i.etsystatic.com/20088520/r/il/96c2a2/8052812780/il_fullxfull.8052812780_cqho.jpg,,,,,,,,,,,,,,
"Japanese Fantail (Dragon Tail) Willow Live Starter Plant - Hedge, Windbreak, Shade---Fast Growing!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII AND NEVADA!!
***WE DO NOT SHIP TO PO BOXES***
Second picture is a representation of the plant you will receive.

This listing is for 1 live starter plant that is 4""- 6"" tall and multi-branched. This beautiful variety is one the fastest growing of all the Willows with a unique flattened, fasciated, and curved reddish-purple branches. Fuzzy gray catkins on previous year's growth. They can grow 6' to 10' per year...WOW!! If you are looking for a plant that will provide shade, protection and privacy than this is definitely the one for you!!


Common Name: Japanese Fantail (Dragon Tail) Willow
Botanical Name: Salix undensis 'Sekka'
Hardiness Zones: 4 - 7
Bloom Time: Spring
Sunlight: Full sun
Soil Requirements: Moist, well drained soil
Mature Size: 10' to 15' tall and 10' to 15' wide
Bloom Color: Gray Catkin
Deciduous or Evergreen: Deciduous",16.85,USD,12,"low_maintenance,privacy,windbreak,fast_growing,easy_to_grow,disease_resistant,pest_resistant,sound_barrier,control_soil_erosion,dense_growth,block_ugly_views,non_invasive,starter_plant",,https://i.etsystatic.com/20088520/r/il/f425ff/7905077705/il_fullxfull.7905077705_ixgw.jpg,https://i.etsystatic.com/20088520/r/il/fe31fd/8018211561/il_fullxfull.8018211561_qt0p.jpg,https://i.etsystatic.com/20088520/r/il/ccc820/7905097071/il_fullxfull.7905097071_sb01.jpg,,,,,,,,,,,,,,
